Stethoscope	ECG
-0.284424	0.138855
-0.213623	0.142212
-0.140686	0.147095
-0.0817871	0.151672
-0.000610352	0.154419
0.100708	0.155334
0.176086	0.15564
0.20813	0.155029
0.184326	0.154114
0.123596	0.153198
0.0442505	0.151062
-0.0540161	0.147095
-0.143738	0.142517
-0.187683	0.137024
-0.176086	0.13092
-0.13916	0.124207
-0.119324	0.116882
-0.110779	0.109253
-0.0695801	0.101318
0.0177002	0.0927734
0.10498	0.0830078
0.147095	0.0720215
0.121155	0.0598145
0.0491333	0.0485229
0.0161743	0.0396729
0.0537109	0.0317383
0.119934	0.0247192
0.131531	0.0183105
0.0698853	0.0128174
-0.0125122	0.00946045
-0.0604248	0.00701904
-0.0924683	0.00457764
-0.126038	0.0012207
-0.127258	-0.00183105
-0.0930786	-0.00488281
-0.0375366	-0.00793457
0.0170898	-0.0106812
0.0549316	-0.0137329
0.0930786	-0.0164795
0.137024	-0.0186157
0.174255	-0.020752
0.183411	-0.022583
0.151062	-0.0238037
0.11261	-0.0234985
0.088501	-0.0228882
-0.00701904	-0.0222778
-0.132446	-0.0228882
-0.272522	-0.0234985
-0.43457	-0.0238037
-0.62439	-0.0250244
-0.764465	-0.0268555
-0.734863	-0.0280762
-0.172119	-0.0289917
0.643921	-0.0289917
1.20911	-0.0286865
1.24054	-0.0280762
0.756836	-0.0271606
-0.00579834	-0.0253296
-0.603333	-0.0231934
-0.812378	-0.0213623
-0.713806	-0.0195313
-0.432129	-0.0189209
-0.140686	-0.0192261
0.108032	-0.0201416
0.312805	-0.0210571
0.466614	-0.0231934
0.542297	-0.0253296
0.474854	-0.0265503
0.36377	-0.0265503
0.210876	-0.0259399
-0.0469971	-0.0253296
-0.287476	-0.0234985
-0.420227	-0.0198364
-0.433655	-0.0152588
-0.378418	-0.0100708
-0.288391	-0.00579834
-0.143127	-0.00274658
0.0378418	-0.000305176
0.202637	0.00183105
0.229187	0.00274658
0.258179	0.00274658
0.330811	0.0012207
0.393372	-0.00152588
0.318604	-0.00488281
0.0619507	-0.00762939
-0.250244	-0.0100708
-0.429688	-0.0112915
-0.414429	-0.010376
-0.289917	-0.0088501
-0.183411	-0.00640869
-0.1474	-0.00335693
-0.119324	0.000305176
-0.0317383	0.00366211
0.102234	0.00671387
0.211182	0.00915527
0.235596	0.0112915
0.2005	0.012207
0.154419	0.0115967
0.0878906	0.00946045
0.0012207	0.00610352
-0.0637817	0.00305176
-0.108337	0
-0.167847	-0.00274658
-0.170898	-0.00518799
-0.065918	-0.00671387
0.0848389	-0.00793457
0.223999	-0.0088501
0.218201	-0.00915527
0.159607	-0.0088501
0.0637817	-0.0088501
-0.0616455	-0.0088501
-0.188293	-0.00946045
-0.219421	-0.00976563
-0.128479	-0.00915527
-0.0088501	-0.0088501
0.0866699	-0.00823975
0.138245	-0.00732422
0.170898	-0.00640869
0.1651	-0.00640869
0.0787354	-0.00640869
-0.0408936	-0.00640869
-0.147095	-0.00549316
-0.19928	-0.00457764
-0.176697	-0.00488281
-0.0949097	-0.00579834
-0.00579834	-0.00671387
0.0521851	-0.00732422
0.0759888	-0.00762939
0.0637817	-0.00854492
0.0238037	-0.00946045
-0.010376	-0.010376
-0.0518799	-0.0112915
-0.0735474	-0.0128174
-0.0363159	-0.0140381
0.0170898	-0.0149536
0.0231934	-0.0158691
-0.00732422	-0.0164795
-0.0457764	-0.0170898
-0.0357056	-0.0167847
0.00549316	-0.0167847
0.0558472	-0.0170898
0.0756836	-0.0161743
0.0476074	-0.0149536
0.0341797	-0.0140381
0.0357056	-0.0137329
0.0265503	-0.0140381
-0.0192261	-0.0146484
-0.0518799	-0.0149536
-0.0488281	-0.0143433
-0.0137329	-0.0125122
0.0210571	-0.0109863
0.0424194	-0.00976563
0.0323486	-0.00823975
-0.00671387	-0.00793457
-0.0546265	-0.00915527
-0.0802612	-0.0106812
-0.0598145	-0.0119019
-0.0405884	-0.0134277
-0.0180054	-0.015564
0.00244141	-0.0170898
0.0366211	-0.0180054
0.0671387	-0.017395
0.0769043	-0.0167847
0.062561	-0.015564
0.0595093	-0.0134277
0.0595093	-0.00976563
0.0219727	-0.00610352
-0.0378418	-0.00366211
-0.0778198	-0.00244141
-0.0598145	-0.00152588
-0.0274658	-0.000610352
0.0088501	0.000305176
0.045166	0.000915527
0.0866699	0.00244141
0.0949097	0.00549316
0.0668335	0.0100708
0.0119019	0.0152588
-0.0152588	0.020752
-0.0491333	0.0256348
-0.0845337	0.0296021
-0.108948	0.0332642
-0.0976563	0.0366211
-0.0601196	0.0405884
-0.032959	0.043335
0.00396729	0.0448608
0.0302124	0.0445557
0.0454712	0.043335
0.0415039	0.0418091
0.0271606	0.0411987
0.0183105	0.0424194
0.0216675	0.0436401
-0.00396729	0.0436401
-0.0613403	0.0439453
-0.0891113	0.0448608
-0.0662231	0.0466919
-0.0119019	0.0488281
0.0323486	0.0509644
0.0384521	0.0540161
0.0259399	0.0585938
0.0234985	0.0631714
0.0469971	0.0662231
0.0662231	0.067749
0.0537109	0.067749
0.0195313	0.0668335
-0.0195313	0.0643921
-0.0466919	0.0604248
-0.0445557	0.0552368
-0.0137329	0.0479126
0.00762939	0.0387573
0.000915527	0.0280762
-0.00579834	0.0180054
-0.0131226	0.010376
-0.0238037	0.00457764
-0.0177002	-0.000915527
0.00671387	-0.00671387
0.0448608	-0.0125122
0.0689697	-0.0180054
0.0720215	-0.0231934
0.0616455	-0.0280762
0.0485229	-0.032959
0.0262451	-0.0363159
-0.00823975	-0.0387573
-0.0491333	-0.0408936
-0.0845337	-0.0424194
-0.0924683	-0.043335
-0.0604248	-0.043335
-0.0244141	-0.0421143
-0.0436401	-0.0393677
-0.117493	-0.0369263
-0.17395	-0.0354004
-0.137939	-0.03479
-0.00671387	-0.03479
0.123291	-0.0360107
0.176392	-0.0375366
0.155334	-0.0393677
0.0958252	-0.0430298
0.027771	-0.0476074
-0.0210571	-0.0527954
-0.0418091	-0.0579834
-0.0262451	-0.0613403
0.00762939	-0.0613403
0.0445557	-0.0576782
0.0701904	-0.0506592
0.0796509	-0.0375366
0.0570679	-0.0146484
0.00396729	0.0222778
-0.0466919	0.0756836
-0.0753784	0.144958
-0.0918579	0.227051
-0.100403	0.319214
-0.0942993	0.419312
-0.0894165	0.524902
-0.0860596	0.63324
-0.0747681	0.739441
-0.0488281	0.836182
0.000915527	0.909424
0.0656128	0.94696
0.140686	0.941467
0.21637	0.892334
0.276489	0.801086
0.337524	0.672302
0.378418	0.515137
0.345154	0.340271
0.197449	0.160217
-0.0436401	-0.0106812
-0.307922	-0.159607
-0.529175	-0.277405
-0.640259	-0.357361
-0.649109	-0.397949
-0.568237	-0.401611
-0.399475	-0.37323
-0.238342	-0.323486
-0.223694	-0.263672
-0.289917	-0.202332
-0.167847	-0.14679
0.285645	-0.102539
0.942078	-0.0717163
1.50726	-0.0521851
1.71967	-0.0408936
1.51794	-0.0363159
0.943604	-0.0360107
0.176086	-0.0387573
-0.575867	-0.0430298
-1.14288	-0.0469971
-1.43677	-0.0494385
-1.50482	-0.0512695
-1.37756	-0.0537109
-1.09131	-0.0558472
-0.696411	-0.0576782
-0.22583	-0.0582886
0.262146	-0.0579834
0.715027	-0.0585938
1.05438	-0.0592041
1.19843	-0.0601196
1.1087	-0.0604248
0.798645	-0.0598145
0.375061	-0.0585938
-0.0396729	-0.0576782
-0.3479	-0.0552368
-0.526733	-0.0509644
-0.604553	-0.0457764
-0.615234	-0.0405884
-0.552673	-0.0363159
-0.38208	-0.0320435
-0.114746	-0.0286865
0.205383	-0.0262451
0.505066	-0.0241089
0.653992	-0.0222778
0.591125	-0.0210571
0.384521	-0.0204468
0.102234	-0.0198364
-0.194702	-0.0201416
-0.426941	-0.0204468
-0.529785	-0.0195313
-0.520325	-0.0183105
-0.4422	-0.0164795
-0.302124	-0.0131226
-0.125732	-0.00946045
0.0424194	-0.00671387
0.167236	-0.00488281
0.247803	-0.00305176
0.300598	-0.00213623
0.317383	-0.00213623
0.282288	-0.00366211
0.198059	-0.00518799
0.107422	-0.00610352
0.0512695	-0.00518799
0.0161743	-0.00335693
0.027771	-0.000915527
0.0921631	0.00244141
0.123901	0.00732422
0.100708	0.0134277
0.0314331	0.0195313
-0.0469971	0.0244141
-0.114441	0.0268555
-0.171509	0.027771
-0.215759	0.0286865
-0.249023	0.0286865
-0.255432	0.027771
-0.233459	0.0262451
-0.195007	0.0250244
-0.153503	0.0247192
-0.0942993	0.0262451
0.000610352	0.0299072
0.090332	0.03479
0.1474	0.0405884
0.180054	0.0473022
0.206299	0.0540161
0.227356	0.0613403
0.223389	0.0689697
0.193481	0.0762939
0.138855	0.0827026
0.0656128	0.088501
-0.0192261	0.093689
-0.0921631	0.0994873
-0.128784	0.105896
-0.154419	0.111694
-0.161743	0.116272
-0.153198	0.119019
-0.137939	0.12207
-0.0894165	0.126343
-0.0375366	0.131836
-0.0119019	0.13855
0.000610352	0.144958
0.0286865	0.150757
0.0692749	0.15625
0.110779	0.162354
0.155945	0.168762
0.163879	0.175476
0.130615	0.181885
0.0888062	0.187378
0.0561523	0.190735
0.0192261	0.192566
-0.0479126	0.192871
-0.112305	0.191345
-0.116882	0.189209
-0.0796509	0.187378
-0.0799561	0.184937
-0.100403	0.1828
-0.0909424	0.181274
-0.0756836	0.179443
-0.0521851	0.176392
0.00457764	0.173035
0.0546265	0.169067
0.0744629	0.16449
0.0759888	0.158386
0.0595093	0.150757
0.0506592	0.142212
0.0286865	0.132751
0.0106812	0.122986
0.0213623	0.11322
0.043335	0.103455
0.0454712	0.0939941
0.0521851	0.0857544
0.0283813	0.0778198
-0.03479	0.0708008
-0.0814819	0.0643921
-0.108337	0.0570679
-0.0942993	0.050354
-0.0546265	0.0442505
-0.0393677	0.0387573
-0.000915527	0.0338745
0.0244141	0.0299072
0.0366211	0.0268555
0.0909424	0.0250244
0.141907	0.0234985
0.128784	0.0222778
0.09552	0.0213623
0.0769043	0.0201416
0.0402832	0.0183105
-0.00488281	0.015564
-0.0738525	0.0125122
-0.133972	0.00946045
-0.152283	0.00762939
-0.187073	0.00701904
-0.230103	0.00671387
-0.269775	0.00640869
-0.323486	0.00732422
-0.38147	0.00915527
-0.426025	0.010376
-0.421448	0.0106812
0.0228882	0.012207
0.869446	0.0143433
1.5213	0.015564
1.58661	0.0158691
1.02997	0.0149536
0.160522	0.0134277
-0.580444	0.0119019
-0.994568	0.00946045
-1.07971	0.00793457
-0.888672	0.00762939
-0.628052	0.00732422
-0.391235	0.00579834
-0.161133	0.00488281
0.0674438	0.00518799
0.261536	0.00610352
0.39032	0.00701904
0.475159	0.00762939
0.508118	0.00732422
0.474854	0.00732422
0.370789	0.0088501
0.229797	0.0112915
0.072937	0.0140381
-0.0799561	0.0170898
-0.213928	0.0204468
-0.326843	0.0238037
-0.383301	0.027771
-0.403442	0.0320435
-0.366516	0.0360107
-0.245361	0.0378418
-0.110779	0.0372314
0.00305176	0.0350952
0.133057	0.0326538
0.273743	0.0305176
0.375061	0.0289917
0.41687	0.0283813
0.378418	0.0283813
0.275879	0.0286865
0.15564	0.0286865
0.0393677	0.0292969
-0.0567627	0.0296021
-0.197754	0.0305176
-0.316467	0.0317383
-0.361938	0.0311279
-0.344849	0.0283813
-0.250244	0.0259399
-0.119629	0.0253296
-0.00274658	0.0259399
0.0534058	0.0268555
0.0656128	0.027771
0.0683594	0.0292969
0.108643	0.0305176
0.113525	0.0317383
0.06073	0.0317383
-0.00396729	0.0299072
-0.057373	0.0280762
-0.0946045	0.0271606
-0.0866699	0.0253296
-0.0561523	0.0222778
-0.0561523	0.0198364
-0.0427246	0.0189209
-0.000305176	0.0186157
0.0646973	0.0189209
0.110168	0.0201416
0.144348	0.0210571
0.170898	0.0213623
0.154419	0.020752
0.0952148	0.0198364
0.0537109	0.0180054
-0.0012207	0.0158691
-0.0598145	0.0143433
-0.0982666	0.0131226
-0.0961304	0.0119019
-0.0592041	0.00976563
-0.00854492	0.00701904
0.0259399	0.00488281
0.0509644	0.00305176
0.0491333	0.00213623
0.0128174	0.00152588
-0.0152588	0.000305176
-0.0146484	-0.00152588
0.00427246	-0.00305176
0.0253296	-0.00335693
0.0192261	-0.00305176
-0.0192261	-0.00213623
-0.0537109	-0.000610352
-0.0534058	0.00152588
-0.0439453	0.00366211
-0.0289917	0.00488281
0.00396729	0.00457764
0.0152588	0.00335693
0.00915527	0.00274658
-0.00152588	0.00213623
-0.0161743	0.000915527
-0.0186157	-0.000915527
-0.00823975	-0.00213623
-0.0332642	-0.00396729
-0.0595093	-0.00610352
-0.0784302	-0.00762939
-0.0891113	-0.00610352
-0.0830078	-0.00244141
-0.0408936	0.000915527
0.0622559	0.00305176
0.145874	0.00396729
0.152283	0.00427246
0.147095	0.00427246
0.13092	0.00396729
0.0622559	0.00396729
-0.0308228	0.00396729
-0.0723267	0.00518799
-0.062561	0.00762939
-0.0509644	0.0109863
-0.0537109	0.0158691
-0.0595093	0.020752
-0.06073	0.0262451
-0.0787354	0.0320435
-0.0726318	0.0378418
-0.00213623	0.0436401
0.0570679	0.0482178
0.0704956	0.0509644
0.0906372	0.0512695
0.0933838	0.0497437
0.0567627	0.0476074
0.00274658	0.0457764
-0.0427246	0.0442505
-0.0457764	0.0439453
-0.0375366	0.0454712
-0.0460815	0.0485229
-0.03479	0.0537109
-0.00427246	0.0601196
0.045166	0.0662231
0.0717163	0.0708008
0.0570679	0.0744629
0.0192261	0.0784302
-0.00732422	0.0836182
-0.017395	0.0869751
-0.0213623	0.0863647
-0.0201416	0.0830078
-0.0012207	0.078125
0.00549316	0.0723267
-0.00579834	0.0662231
-0.0125122	0.0595093
-0.00854492	0.0521851
-0.00488281	0.0448608
-0.0088501	0.0372314
-0.0323486	0.0296021
-0.0292969	0.0219727
-0.00793457	0.0161743
0.0216675	0.010376
0.0500488	0.00305176
0.050354	-0.00518799
0.0402832	-0.0128174
0.0158691	-0.0198364
-0.0158691	-0.0259399
-0.0527954	-0.0308228
-0.0500488	-0.0350952
-0.0222778	-0.0396729
0.0164795	-0.0445557
0.0292969	-0.0488281
0.0100708	-0.0509644
-0.0317383	-0.0512695
-0.0787354	-0.0494385
-0.055542	-0.0476074
-0.0128174	-0.0469971
0.00213623	-0.0469971
-0.0198364	-0.0460815
-0.0296021	-0.0448608
-0.0268555	-0.0439453
-0.0296021	-0.0439453
-0.0491333	-0.0439453
-0.0662231	-0.0442505
-0.00793457	-0.0457764
0.0491333	-0.0497437
0.0878906	-0.0567627
0.122681	-0.0646973
0.168152	-0.0695801
0.189209	-0.0701904
0.180664	-0.0665283
0.152283	-0.0588989
0.088501	-0.0442505
0.0274658	-0.0167847
-0.0369263	0.0286865
-0.0939941	0.0915527
-0.160828	0.169983
-0.209045	0.261536
-0.231934	0.361938
-0.240479	0.46814
-0.210876	0.577087
-0.14679	0.684814
-0.0439453	0.784607
0.0326538	0.865479
0.0802612	0.914917
0.0811768	0.923767
0.0775146	0.887451
0.104065	0.8078
0.163879	0.692444
0.230408	0.550232
0.256042	0.389709
0.263672	0.220032
0.201721	0.0534058
0.0958252	-0.0973511
-0.03479	-0.221252
-0.187683	-0.311584
-0.328064	-0.364685
-0.413513	-0.38147
-0.41626	-0.368347
-0.349426	-0.334167
-0.24292	-0.287476
-0.236206	-0.237427
-0.26947	-0.19043
-0.186768	-0.151367
0.0793457	-0.12207
0.460205	-0.102539
0.745239	-0.0915527
0.863342	-0.0866699
0.796509	-0.0857544
0.588684	-0.0869751
0.32135	-0.0888062
0.0305176	-0.090332
-0.22644	-0.0909424
-0.423889	-0.0900269
-0.552979	-0.0875854
-0.614014	-0.085144
-0.556946	-0.0820923
-0.375366	-0.0778198
-0.0708008	-0.072937
0.247803	-0.0686646
0.392456	-0.0650024
0.363159	-0.0619507
0.194397	-0.0601196
-0.0280762	-0.0595093
-0.214844	-0.0601196
-0.344543	-0.0616455
-0.411682	-0.0637817
-0.41687	-0.0662231
-0.350342	-0.0680542
-0.237732	-0.0683594
-0.078125	-0.0674438
0.0744629	-0.0671387
0.206299	-0.0671387
0.310669	-0.065918
0.360718	-0.0631714
0.366516	-0.0598145
0.361328	-0.0570679
0.312805	-0.0543213
0.222473	-0.0518799
0.102234	-0.0497437
0.027771	-0.0482178
-0.0448608	-0.0479126
-0.0201416	-0.0479126
0.0457764	-0.0482178
-0.133972	-0.0485229
-0.429993	-0.0485229
-0.571899	-0.0482178
-0.428772	-0.0476074
-0.140686	-0.0466919
0.203247	-0.0454712
0.425415	-0.0442505
0.407715	-0.0427246
0.252075	-0.039978
0.0744629	-0.0360107
-0.0714111	-0.0311279
-0.142822	-0.0262451
-0.0234985	-0.0219727
-0.0820923	-0.0189209
-0.211182	-0.0170898
-0.317993	-0.0149536
-0.194092	-0.0128174
0.10498	-0.0106812
0.405579	-0.0088501
0.525818	-0.00823975
0.472717	-0.00823975
0.343628	-0.00854492
0.118103	-0.00793457
-0.231934	-0.00701904
-0.481262	-0.00610352
-0.509949	-0.00488281
-0.405273	-0.00305176
-0.240784	-0.000610352
-0.0793457	0.00244141
0.0585938	0.00549316
0.0970459	0.00823975
0.015564	0.0115967
-0.0149536	0.0152588
0.0256348	0.0189209
0.169373	0.0231934
0.280457	0.0296021
0.23468	0.0369263
0.0488281	0.0439453
-0.147095	0.050354
-0.307312	0.0558472
-0.367126	0.0604248
-0.284424	0.0653076
-0.161133	0.0708008
-0.0357056	0.0756836
0.0842285	0.0805664
0.142212	0.085144
0.171509	0.0891113
0.185242	0.0930786
0.170898	0.0970459
0.115356	0.102844
0.0680542	0.110168
0.0338745	0.118103
0.0750732	0.124207
0.119629	0.127563
0.153809	0.130005
0.114746	0.131226
0.0164795	0.130615
-0.0598145	0.128174
-0.107422	0.125732
-0.0808716	0.123901
-0.0286865	0.12207
0.0112915	0.119934
0.020752	0.117798
0.0369263	0.116577
0.0500488	0.116272
0.0262451	0.116577
-0.032959	0.115967
-0.0933838	0.113525
-0.105896	0.109863
-0.0872803	0.10376
-0.0790405	0.0958252
-0.0714111	0.0866699
-0.0234985	0.0769043
0.0378418	0.0668335
0.0643921	0.0570679
0.0628662	0.0466919
0.0521851	0.0357056
0.0469971	0.0250244
0.0396729	0.0158691
0.022583	0.00823975
-0.0332642	0.00152588
-0.113831	-0.00518799
-0.171814	-0.0112915
-0.169067	-0.0164795
-0.0939941	-0.0204468
-0.00518799	-0.0238037
0.0585938	-0.0268555
0.0839233	-0.0289917
0.0973511	-0.0302124
0.0979614	-0.0302124
0.0811768	-0.0296021
0.0726318	-0.0299072
0.0827026	-0.0314331
0.0912476	-0.0335693
0.0610352	-0.0360107
-0.00762939	-0.0387573
-0.0863647	-0.0421143
-0.167847	-0.0460815
-0.232239	-0.050354
-0.27771	-0.0549316
-0.358582	-0.0585938
-0.488892	-0.06073
-0.59082	-0.0610352
-0.397644	-0.0601196
0.327454	-0.0582886
1.15906	-0.055542
1.59119	-0.0524902
1.44592	-0.0491333
0.843201	-0.0469971
0.0930786	-0.0457764
-0.567017	-0.0460815
-1.0202	-0.0473022
-1.17767	-0.0497437
-1.07361	-0.0518799
-0.829773	-0.0527954
-0.533752	-0.0531006
-0.209656	-0.0534058
0.122681	-0.0531006
0.432739	-0.0512695
0.65033	-0.0479126
0.757751	-0.0439453
0.760803	-0.0405884
0.634766	-0.0378418
0.357971	-0.0372314
-0.0222778	-0.0393677
-0.413208	-0.0411987
-0.662231	-0.0421143
-0.712585	-0.0427246
-0.601807	-0.0436401
-0.396118	-0.0457764
-0.183411	-0.0476074
0.0228882	-0.0485229
0.258484	-0.0479126
0.486145	-0.0463867
0.658569	-0.0436401
0.728455	-0.0402832
0.647278	-0.0375366
0.476685	-0.0350952
0.22644	-0.0338745
-0.0335693	-0.0350952
-0.253906	-0.0363159
-0.432129	-0.0354004
-0.583801	-0.0341797
-0.638733	-0.03479
-0.600281	-0.0369263
-0.471191	-0.0396729
-0.300293	-0.0405884
-0.116577	-0.039978
0.0750732	-0.0396729
0.213928	-0.0396729
0.260925	-0.038147
0.230408	-0.0357056
0.175171	-0.0332642
0.093689	-0.0314331
0.0466919	-0.0302124
0.015564	-0.0299072
0.0268555	-0.0302124
0.0488281	-0.0314331
0.0857544	-0.0332642
0.110779	-0.0354004
0.132446	-0.0375366
0.137939	-0.039978
0.126648	-0.0427246
0.0939941	-0.0445557
0.0546265	-0.045166
0.0354004	-0.0445557
0.00579834	-0.0439453
-0.0259399	-0.0448608
-0.0592041	-0.0473022
-0.0689697	-0.0482178
-0.103455	-0.0469971
-0.157776	-0.0457764
-0.222168	-0.0463867
-0.230713	-0.0479126
-0.184021	-0.0488281
-0.10437	-0.0494385
-0.0390625	-0.0500488
0.010376	-0.0494385
0.0546265	-0.0491333
0.0872803	-0.0485229
0.132446	-0.0469971
0.161743	-0.0448608
0.173035	-0.0430298
0.162354	-0.043335
0.151672	-0.043335
0.117798	-0.0421143
0.0622559	-0.0390625
0	-0.0363159
-0.0369263	-0.0354004
-0.0610352	-0.0354004
-0.0933838	-0.03479
-0.104065	-0.0344849
-0.0985718	-0.0357056
-0.10498	-0.0369263
-0.126648	-0.0363159
-0.12207	-0.0341797
-0.111389	-0.0311279
-0.0976563	-0.027771
-0.0790405	-0.0250244
-0.0732422	-0.0213623
-0.0576782	-0.0161743
-0.0152588	-0.00915527
0.0286865	-0.00152588
0.062561	0.00610352
0.104675	0.012207
0.133972	0.0170898
0.134583	0.0210571
0.121765	0.0250244
0.130005	0.027771
0.151367	0.0292969
0.149536	0.0302124
0.10376	0.0311279
0.0204468	0.0308228
-0.0326538	0.0280762
-0.103455	0.0241089
-0.202026	0.0195313
-0.191345	0.0140381
-0.0961304	0.00793457
0.0387573	0.0012207
0.162964	-0.00610352
0.198059	-0.0134277
0.106201	-0.020752
-0.0292969	-0.0280762
-0.125122	-0.0354004
-0.139465	-0.0427246
-0.0894165	-0.0500488
-0.0189209	-0.057373
0.0170898	-0.0643921
0.0527954	-0.0708008
0.125427	-0.0772095
0.0415039	-0.0836182
-0.143127	-0.0891113
-0.273743	-0.0939941
-0.193481	-0.0979614
-0.00854492	-0.100098
0.170593	-0.101624
0.29541	-0.102844
0.295105	-0.10376
0.158997	-0.104065
-0.0115967	-0.105286
-0.136108	-0.107117
-0.19928	-0.108643
-0.20752	-0.109558
-0.143433	-0.110474
-0.0750732	-0.110779
-0.0521851	-0.110779
-0.0738525	-0.110168
-0.150146	-0.110168
-0.119324	-0.111389
0.193176	-0.115051
0.466614	-0.119934
0.315552	-0.124817
0.0183105	-0.127258
-0.114136	-0.127258
-0.0949097	-0.124512
-0.178528	-0.117493
-0.204468	-0.101013
-0.0869751	-0.0714111
0.10437	-0.027771
0.275269	0.0320435
0.300598	0.106812
0.161438	0.192261
-0.0604248	0.285339
-0.239258	0.383606
-0.336304	0.48584
-0.3479	0.588989
-0.32196	0.684204
-0.305481	0.760498
-0.308228	0.808105
0.497742	0.820007
1.008	0.792236
1.14471	0.724792
0.894775	0.621948
0.342102	0.490112
-0.196533	0.338135
-0.632629	0.176086
-0.869141	0.015564
-0.895081	-0.132751
-0.702209	-0.257263
-0.375061	-0.350952
-0.0415039	-0.410156
0.174255	-0.435181
0.221558	-0.430298
0.132751	-0.401917
-0.0372314	-0.359192
-0.284729	-0.311584
-0.499878	-0.265808
-0.491333	-0.226135
-0.194092	-0.195007
0.338135	-0.172119
0.869751	-0.15686
1.21674	-0.147095
1.30249	-0.141907
1.15234	-0.140381
0.774841	-0.140076
0.230408	-0.139771
-0.390625	-0.138855
-0.899353	-0.137329
-1.19537	-0.135498
-1.25122	-0.133362
-1.08612	-0.13092
-0.742798	-0.128479
-0.296631	-0.127563
0.148926	-0.128784
0.494995	-0.131531
0.663452	-0.133972
0.693665	-0.135498
0.586548	-0.136719
0.326843	-0.137329
-0.0241089	-0.137329
-0.310059	-0.136414
-0.467834	-0.133667
-0.48645	-0.129089
-0.38147	-0.123291
-0.194397	-0.116272
0.00305176	-0.110168
0.154114	-0.105286
0.260315	-0.101624
0.358887	-0.0997925
0.434265	-0.098877
0.436707	-0.0982666
0.386353	-0.0982666
0.298462	-0.0982666
0.128479	-0.0976563
-0.0976563	-0.0961304
-0.297546	-0.0939941
-0.430908	-0.0915527
-0.468445	-0.0894165
-0.412292	-0.0881958
-0.296326	-0.0869751
-0.142822	-0.0854492
0.0302124	-0.0839233
0.172729	-0.0839233
0.252075	-0.0845337
0.272827	-0.0854492
0.224915	-0.0860596
0.126038	-0.0866699
0.0170898	-0.0863647
-0.0698853	-0.0848389
-0.116882	-0.0820923
-0.124817	-0.0793457
-0.117798	-0.0762939
-0.0784302	-0.0732422
-0.00488281	-0.0708008
0.0680542	-0.0686646
0.12146	-0.0671387
0.150452	-0.0656128
0.139465	-0.0653076
0.103455	-0.0646973
0.072937	-0.062561
0.0564575	-0.0592041
0.0354004	-0.055542
-0.00793457	-0.0518799
-0.0637817	-0.0479126
-0.107422	-0.043335
-0.12146	-0.0375366
-0.132446	-0.0314331
-0.157776	-0.0262451
-0.177002	-0.0234985
-0.189209	-0.0219727
-0.194702	-0.0210571
-0.170288	-0.0201416
-0.108032	-0.0183105
-0.0332642	-0.015564
0.0308228	-0.0109863
0.0839233	-0.00579834
0.134888	0
0.171509	0.00579834
0.201721	0.012207
0.223083	0.0198364
0.255127	0.0274658
0.266724	0.0354004
0.229797	0.0421143
0.121765	0.0473022
-0.00366211	0.0515747
-0.0973511	0.0546265
-0.150146	0.0576782
-0.180359	0.0610352
-0.173645	0.0646973
-0.151978	0.0686646
-0.107117	0.0726318
-0.0692749	0.0762939
-0.0534058	0.0796509
-0.0292969	0.0823975
0.00701904	0.0845337
0.0253296	0.0860596
0.0296021	0.0869751
0.0320435	0.0872803
0.03479	0.0866699
0.0317383	0.085144
0.0186157	0.083313
0.0332642	0.0805664
0.0750732	0.0769043
0.104065	0.0723267
0.0765991	0.0671387
0.0427246	0.0619507
0.0335693	0.0561523
0.0286865	0.0494385
-0.00183105	0.0411987
-0.0500488	0.0323486
-0.0973511	0.0231934
-0.117493	0.0143433
-0.133972	0.00640869
-0.135803	-0.000305176
-0.116882	-0.00762939
-0.0695801	-0.015564
-0.039978	-0.0250244
-0.0250244	-0.0335693
-0.0158691	-0.0411987
0.00335693	-0.0491333
0.0167847	-0.0576782
0.0643921	-0.0668335
0.143127	-0.0753784
0.203857	-0.0830078
0.178833	-0.0891113
0.136719	-0.0927734
0.125427	-0.0946045
0.107422	-0.0952148
0.0335693	-0.0942993
-0.038147	-0.0924683
-0.0628662	-0.0909424
-0.0756836	-0.0900269
-0.110168	-0.0900269
-0.141296	-0.090332
-0.154724	-0.090332
-0.179138	-0.0912476
-0.217285	-0.093689
-0.245667	-0.0964355
-0.231018	-0.0985718
-0.231628	-0.100098
-0.292053	-0.101318
-0.384827	-0.102234
-0.397949	-0.102539
-0.0115967	-0.101929
0.775757	-0.100403
1.51031	-0.0979614
1.73676	-0.0967407
1.33148	-0.0958252
0.578918	-0.0942993
-0.184631	-0.0927734
-0.767212	-0.0915527
-1.09558	-0.0909424
-1.10931	-0.0912476
-0.91156	-0.0921631
-0.671082	-0.0924683
-0.422668	-0.0918579
-0.15625	-0.0897217
0.0701904	-0.0872803
0.209045	-0.0857544
0.273132	-0.0845337
0.317688	-0.0830078
0.347595	-0.0802612
0.299377	-0.0759888
0.152588	-0.0723267
-0.0119019	-0.0714111
-0.135193	-0.072937
-0.207214	-0.0750732
-0.188293	-0.0759888
-0.105896	-0.0762939
-0.0140381	-0.0762939
0.0762939	-0.0765991
0.161133	-0.0772095
0.212708	-0.0775146
0.213318	-0.0775146
0.184021	-0.0765991
0.173035	-0.0753784
0.1828	-0.0732422
0.188904	-0.0704956
0.169983	-0.0683594
0.106506	-0.0668335
-0.0323486	-0.0662231
